dt,s34_cal,s34_cal_61,s34_cal_121,s34_cal_301,s34_cal_601
2018-12-31 23:57:19,78.70726695365252,77.48466999879612,77.1870917606272,76.9523229420238,80.8514748740733
2018-12-31 23:57:20,78.70726695365252,77.55898964736808,77.2523336544608,76.98799521226198,80.85522981617292
2018-12-31 23:57:21,79.25427760841822,77.62401933986855,77.31806339950751,77.02577959677498,80.85812401799035
2018-12-31 23:57:22,79.25427760841822,77.70795151280045,77.37910977827023,77.06544666341543,80.8601574795256
2018-12-31 23:57:23,79.82096492877938,77.79188368573236,77.43538990579381,77.10319772872717,80.8611986065092
2018-12-31 23:57:24,79.82096492877938,77.8754932903758,77.49167003331739,77.14094879403892,80.86121465906497
2018-12-31 23:57:25,79.82096492877938,77.94981293894776,77.54770781165408,77.17869985935067,80.86025506438955
2018-12-31 23:57:26,79.82096492877938,78.02413258751972,77.59906222370678,77.22008554695323,80.85843472943192
2018-12-31 23:57:27,79.25427760841822,78.08916228002018,77.6509044869726,77.26153660553783,80.85570422699548
2018-12-31 23:57:28,79.25427760841822,78.14490201644914,77.69806338395443,77.30493571723193,80.85203081720405
2018-12-31 23:57:29,79.25427760841822,78.20064175287811,77.74053891465229,77.34833482892601,80.84741450005761
2018-12-31 23:57:30,78.68759028805707,78.24709153323559,77.77833107906616,77.39381273569369,80.84182253567994
2018-12-31 23:57:31,78.68759028805707,78.29354131359307,77.8067565109121,77.43981361031771,80.83536983102009
2018-12-31 23:57:32,78.14057963329137,78.3210886135191,77.83049857647406,77.48555300101357,80.82698188445359
2018-12-31 23:57:33,78.14057963329137,78.34863591344514,77.84923204160997,77.5326521059805,80.81851177081427
2018-12-31 23:57:34,77.55421564733473,78.37618321337116,77.86796550674589,77.57975121094742,80.80820526966154
2018-12-31 23:57:35,77.55421564733473,78.4037305132972,77.88217822266886,77.62308495165948,80.79510278632
2018-12-31 23:57:36,76.98752832697357,78.43224551808858,77.89639093859184,77.66453601024409,80.78100796842682
2018-12-31 23:57:37,76.98752832697357,78.46076052287998,77.9106036545148,77.70598706882869,80.7640189487162
